Current,Brand,Model,Headsize (sq in),Length (in),Beam Width (mm),Weight (g),Balance (cm),Swingweight (kg cm^2),Twistweight (kg cm^2),Recoil Weight (kg cm^2),Polarization Index,Sweet Zone (sq in),RA Stiffness,Vibration Frequency (Hz),String Pattern
False,Adidas,Barricade,95.0,27.0,24.0,317.0,33.4,321.0,13.9,147.0,1.18,15.3,61.0,138.4,16x19
False,Adidas,Barricade Tour,95.0,27.0,24.0,346.0,31.75,335.0,13.5,171.0,1.26,16.64,64.0,145.4,18x20
False,Adidas,Feather,105.0,27.2,25.0,270.3,35.5,303.0,13.6,127.0,1.18,12.56,59.0,133.8,18x20
False,Adidas,Response,100.0,27.0,26.0,293.5,34.1,316.0,12.0,146.0,1.27,14.54,64.0,145.4,16x20
False,Asics,Asics 109,109.0,27.25,26.0,292.0,34.9,313.0,15.3,132.0,1.13,15.67,76.0,180.5,16x21
False,Asics,Asics 116,116.0,27.25,27.0,269.0,35.2,288.0,15.3,117.0,1.09,12.2,74.0,181.8,16x22
False,Asics,Asics 125,125.0,27.5,29.0,272.0,36.1,308.0,17.7,123.0,1.11,16.84,75.0,188.0,16x22
False,Asics,BZ 100,100.0,27.0,27.0,326.0,33.0,303.0,15.5,131.0,1.03,14.4,75.0,176.1,16x19
False,Avery,M3 Control,95.0,27.0,20.0,342.0,30.48,300.0,11.8,157.0,1.17,10.86,60.0,136.1,16x20
False,Avery,M3 Power,95.0,27.0,20.0,352.0,32.07,327.0,12.3,156.0,1.13,15.56,65.0,147.7,16x20
False,Avery,M5,110.0,27.0,20.0,351.0,31.11,326.0,16.6,170.0,1.24,16.22,60.0,136.1,16x19
False,Babolat,Aero 112,112.0,27.5,27.0,286.0,36.51,328.0,17.2,127.0,1.09,16.16,64.0,145.4,16x19
False,Babolat,Aero Blast,112.0,27.5,27.0,298.0,37.15,350.0,17.4,130.0,1.07,20.27,61.0,138.4,16x19
False,Babolat,Aero Storm,98.0,27.0,20.0,332.0,31.1,324.0,12.9,176.0,1.35,15.07,65.0,147.7,16x20
False,Babolat,Aero Storm GT,98.0,27.0,22.0,319.6,33.5,332.0,12.3,156.0,1.25,15.84,71.0,155.1,16x20
False,Babolat,Aero Storm Tour GT,98.0,27.0,22.0,332.6,32.5,324.0,12.2,156.0,1.2,15.44,69.0,153.1,16x20
False,Babolat,Aero Tour MP,97.0,27.0,18.0,328.0,32.7,313.0,14.0,144.0,1.12,13.71,73.0,166.1,16x19
False,Babolat,Aero Tour OS,107.0,27.3,20.0,314.0,32.7,313.0,18.3,151.0,1.2,15.21,70.0,159.2,18x20
False,Babolat,AeroPro Control Plus,100.0,27.5,21.0,334.0,32.4,335.0,12.9,167.0,1.23,16.57,70.0,159.2,16x19
False,Babolat,AeroPro Drive 2013,100.0,27.0,26.0,316.0,32.7,306.0,14.1,143.0,1.15,14.35,69.0,155.3,16x19
False,Babolat,AeroPro Drive Cortex,100.0,27.0,26.0,314.68,33.02,328.0,12.7,161.0,1.31,15.06,67.0,152.3,16x19
False,Babolat,AeroPro Drive GT,100.0,27.0,26.0,310.0,33.0,316.0,14.1,152.0,1.25,14.39,70.0,160.4,16x19
False,Babolat,AeroPro Drive GT Plus,100.0,27.25,26.0,316.3,33.4,340.0,15.1,167.0,1.32,16.45,70.0,155.1,16x19
False,Babolat,AeroPro Drive GT Plus / 2013,100.0,27.5,26.0,321.0,33.5,330.0,14.2,153.0,1.17,17.1,72.0,160.3,16x19
False,Babolat,AeroPro Drive Plus,100.0,27.5,26.0,326.0,32.5,327.0,12.2,162.0,1.22,16.46,67.0,152.3,16x19
False,Babolat,AeroPro Lite GT,100.0,27.0,26.0,277.1,35.6,309.0,13.6,127.0,1.17,13.41,72.0,169.7,16x19
False,Babolat,AeroPro Lite/2013,100.0,27.0,26.0,279.0,35.0,299.0,14.1,125.0,1.14,13.6,71.0,169.5,16x19
False,Babolat,AeroPro Team GT,100.0,27.0,26.0,290.1,33.5,299.0,12.0,139.0,1.22,11.69,71.0,167.3,16x19
False,Babolat,AeroPro Team GT/2013,100.0,27.0,25.0,288.0,34.0,288.0,13.9,122.0,1.08,11.7,72.0,173.6,16x19
False,Babolat,Drive Z 110,110.0,27.5,26.0,276.0,36.83,313.0,14.4,114.0,1.02,10.39,66.0,150.0,16x20
False,Babolat,Drive Z 110 2009,110.0,27.5,28.0,276.5,35.5,305.0,14.7,125.0,1.11,12.16,62.0,156.9,16x20
False,Babolat,Drive Z 118,118.0,27.5,28.0,280.0,36.51,310.0,16.0,113.0,0.99,15.58,68.0,154.6,16x20
False,Babolat,Drive Z 118 2009,118.0,27.5,28.0,276.6,35.7,307.0,16.0,124.0,1.1,13.39,62.0,164.1,16x20
False,Babolat,Drive Z Lite,100.0,27.0,26.0,269.0,35.24,300.0,12.1,129.0,1.22,10.64,64.0,145.4,16x19
False,Babolat,Play Pure Drive,100.0,27.0,26.0,318.0,33.0,315.0,15.2,147.0,1.18,16.1,74.0,167.2,16x19
False,Babolat,Pure Aero,100.0,27.0,26.0,322.0,33.5,328.0,15.0,150.0,1.19,17.1,70.0,148.4,16x19
False,Babolat,Pure Aero Lite,100.0,27.0,26.0,289.0,34.4,308.0,14.3,136.0,1.2,15.0,70.0,157.7,16x19
False,Babolat,Pure Aero Lite (2019),100.0,27.0,26.0,286.0,34.3,311.0,14.8,142.0,1.27,15.6,68.0,148.2,16x19
False,Babolat,Pure Aero Plus,100.0,27.5,26.0,321.0,33.4,331.0,14.4,155.0,1.19,17.2,69.0,153.8,16x19
False,Babolat,Pure Aero Team,100.0,27.0,26.0,303.0,33.4,309.0,14.6,143.0,1.2,15.1,69.0,157.7,16x19
False,Babolat,Pure Aero Team (2019),100.0,27.0,26.0,301.0,33.0,307.0,14.6,148.0,1.25,15.0,69.0,161.7,16x19
False,Babolat,Pure Aero Tour,100.0,27.0,26.0,341.0,32.6,332.0,15.6,158.0,1.18,17.7,68.0,147.1,16x19
False,Babolat,Pure Aero VS,98.0,27.0,23.0,320.0,32.4,321.0,14.6,160.0,1.28,16.3,67.0,154.3,16x20
False,Babolat,Pure Aero VS Stars and Stripes,98.0,27.0,22.0,314.0,33.3,317.0,14.0,147.0,1.19,15.8,67.0,150.6,16x20
False,Babolat,Pure Aero VS Tour,98.0,27.0,22.0,348.0,32.3,332.0,14.8,159.0,1.17,17.3,70.0,149.3,16x20
False,Babolat,Pure Control,98.0,27.0,22.0,308.0,33.5,310.0,13.3,140.0,1.16,14.6,63.0,138.9,16x20
False,Babolat,Pure Control 95,95.0,27.0,19.0,340.0,31.5,304.0,12.3,147.0,1.1,13.1,56.0,129.9,18x20
False,Babolat,Pure Control 95+,95.0,27.5,19.0,341.0,31.8,320.0,12.3,158.0,1.14,15.9,62.0,136.6,18x20
False,Babolat,Pure Control Tour,98.0,27.0,22.0,334.0,32.0,308.0,13.3,146.0,1.12,14.2,63.0,138.5,16x20
False,Babolat,Pure Control Tour+,98.0,27.5,21.0,342.0,31.9,330.0,13.4,166.0,1.19,17.1,60.0,125.9,16x20
False,Babolat,Pure Drive (2012),100.0,27.0,26.0,314.0,32.9,309.0,14.2,144.0,1.17,15.0,73.0,169.5,16x19
False,Babolat,Pure Drive 107,107.0,27.0,26.0,297.0,34.5,312.0,14.9,134.0,1.15,15.6,70.0,164.5,16x19
False,Babolat,Pure Drive 107 (2012),107.0,27.2,26.0,294.0,33.8,298.0,13.9,131.0,1.12,13.2,69.0,160.8,16x19
False,Babolat,Pure Drive 107 (2018),107.0,27.2,27.0,303.0,33.0,310.0,15.9,150.0,1.24,15.9,69.0,154.7,16x19
False,Babolat,Pure Drive 107 GT 2009,107.0,27.2,25.0,297.6,33.7,318.0,13.5,151.0,1.28,13.75,67.0,163.0,16x19
False,Babolat,Pure Drive 110,110.0,27.5,27.0,281.0,35.5,315.0,15.4,132.0,1.16,16.1,66.0,158.2,16x19
False,Babolat,Pure Drive 110 (2018),110.0,27.6,28.0,272.0,34.0,305.0,14.9,148.0,1.33,15.0,69.0,164.0,16x19
False,Babolat,Pure Drive 2015,100.0,27.0,26.0,322.0,32.4,319.0,14.9,157.0,1.24,16.5,72.0,163.4,16x19
False,Babolat,Pure Drive 2017,100.0,27.0,25.0,318.0,33.0,324.0,14.3,156.0,1.25,16.7,71.0,161.2,16x19
False,Babolat,Pure Drive GT,100.0,27.0,26.0,316.0,32.9,323.0,12.8,157.0,1.27,14.7,72.0,168.3,16x19
False,Babolat,Pure Drive GT Plus,100.0,27.5,27.0,324.0,33.0,345.0,13.1,174.0,1.32,17.13,73.0,163.8,16x19
False,Babolat,Pure Drive Lite,100.0,27.0,26.0,289.5,33.8,296.0,13.4,132.5,1.165,12.844999999999999,68.5,160.85,16x19
False,Babolat,Pure Drive Lite (2018),100.0,27.0,27.0,286.0,34.1,300.0,13.8,134.0,1.2,13.7,69.0,165.5,16x19
False,Babolat,Pure Drive Lite Wimbledon,100.0,27.0,27.0,286.0,34.1,300.0,13.8,134.0,1.2,13.7,69.0,165.5,16x19
False,Babolat,Pure Drive Plus,100.0,27.5,26.0,317.5,33.3,321.0,13.9,148.5,1.15,16.02,71.0,159.8,16x19
False,Babolat,Pure Drive Plus (2018),100.0,27.5,27.0,318.0,33.0,325.0,13.7,157.0,1.21,16.3,70.0,161.7,16x19
False,Babolat,Pure Drive Roddick,100.0,27.0,26.0,332.0,32.07,329.0,14.9,167.0,1.28,14.93,71.0,161.5,16x19
False,Babolat,Pure Drive Roddick (2012),100.0,27.0,26.0,336.0,32.5,328.0,15.2,158.0,1.2,17.4,72.0,162.9,16x19
False,Babolat,Pure Drive Roddick GT,100.0,27.0,26.0,331.0,32.5,335.0,14.9,167.0,1.29,15.67,73.0,169.8,16x19
False,Babolat,Pure Drive Roddick GT Plus,100.0,27.5,26.0,332.0,32.0,338.0,12.2,177.0,1.31,16.04,72.0,166.8,16x19
False,Babolat,Pure Drive Roddick Plus,100.0,27.5,26.0,329.0,32.7,326.0,13.2,156.0,1.17,15.74,70.0,159.2,16x19
False,Babolat,Pure Drive Roddick Plus (2012),100.0,27.5,26.0,329.0,33.2,333.0,14.4,156.0,1.17,17.54,73.0,163.9,16x19
False,Babolat,Pure Drive Team,100.0,27.0,26.0,306.0,33.6,313.0,14.9,143.0,1.19,15.9,69.0,157.2,16x19
False,Babolat,Pure Drive Team Plus,104.0,27.5,26.0,318.0,32.7,322.0,12.7,158.0,1.22,15.78,67.0,152.3,16x19
False,Babolat,Pure Drive Tour,100.0,27.0,26.0,331.0,32.9,328.0,15.3,154.0,1.19,17.4,71.0,158.7,16x19
False,Babolat,Pure Drive Tour (2018),100.0,27.0,27.0,332.0,32.5,324.0,14.7,156.0,1.2,16.7,71.0,164.0,16x19
False,Babolat,Pure Drive Tour 2021,100.0,27.0,26.0,335.0,32.5,326.0,15.5,156.0,1.19,17.3,70.0,156.3,16x19
False,Babolat,Pure Drive Tour Plus,100.0,27.5,26.0,332.0,33.1,336.0,14.4,159.0,1.18,17.9,72.0,161.8,16x19
False,Babolat,Pure Drive Tour Plus (2018),100.0,27.5,27.0,332.0,32.5,328.0,14.1,160.0,1.19,16.8,71.0,161.7,16x19
False,Babolat,Pure Drive VS,98.0,27.0,24.0,318.0,33.0,317.0,14.2,149.0,1.2,15.8,68.0,156.7,16x19
False,Babolat,Pure Drive Wimbledon,100.0,27.0,25.0,318.0,33.0,324.0,14.3,156.0,1.25,16.7,71.0,161.2,16x19
False,Babolat,Pure Storm,98.0,27.0,21.0,315.0,33.5,315.0,11.7,141.0,1.14,11.65,62.0,140.8,16x20
False,Babolat,Pure Storm GT 2009,98.0,27.0,22.0,315.1,33.5,324.0,11.3,150.0,1.21,13.86,68.0,138.7,16x20
False,Babolat,Pure Storm GT 2011,98.0,27.0,21.0,312.0,33.5,315.0,12.6,143.0,1.17,13.7,65.0,142.9,16x20
False,Babolat,Pure Storm Ltd GT (NEW),95.0,27.0,19.0,338.0,31.0,307.0,11.6,158.0,1.19,11.8,61.0,131.2,18x20
False,Babolat,Pure Storm Ltd. GT 2009,95.0,27.0,20.0,333.6,31.5,308.0,10.4,154.0,1.18,11.25,60.0,135.3,18x20
False,Babolat,Pure Storm Team GT,100.0,27.0,22.0,305.0,33.5,303.0,12.7,135.0,1.13,13.0,64.0,140.1,16x20
False,Babolat,Pure Storm Tour,98.0,27.0,21.0,334.0,32.25,323.0,13.2,158.0,1.21,14.96,63.0,143.1,16x20
False,Babolat,Pure Storm Tour GT,98.0,27.0,21.0,340.0,32.1,322.0,13.0,156.0,1.17,14.1,64.0,137.4,16x20
False,Babolat,Pure Storm Tour GT 2009,98.0,27.0,22.0,338.1,31.0,323.0,12.2,174.0,1.31,14.34,62.0,135.7,16x20
False,Babolat,Pure Storm Tour Plus ,98.0,27.5,21.0,336.0,32.25,327.0,12.2,161.0,1.18,13.76,62.0,140.8,16x20
False,Babolat,Pure Storm Tour Plus GT,98.0,27.5,22.0,337.0,31.4,323.0,12.3,169.0,1.23,13.9,61.0,129.9,16x20
False,Babolat,Pure Storm Tour+ GT 2009,98.0,27.5,22.0,334.8,32.2,337.0,12.0,172.0,1.26,14.56,59.0,127.8,16x20
False,Babolat,Pure Strike (18x20),98.0,27.0,24.0,326.0,33.0,329.0,14.4,157.0,1.23,17.0,66.0,147.1,18x20
False,Babolat,Pure Strike 100,100.0,27.0,23.0,304.0,33.0,303.0,13.4,142.0,1.19,13.7,65.0,146.2,16x19
False,Babolat,Pure Strike 100 (2016),100.0,27.0,23.0,313.0,33.1,307.0,13.8,140.0,1.14,14.3,68.0,150.6,16x19
False,Babolat,Pure Strike 100 Team,100.0,27.0,23.0,295.0,33.8,296.0,13.8,129.0,1.12,12.6,67.0,155.8,16x19
False,Babolat,Pure Strike 16x19,98.0,27.0,23.0,323.0,33.0,324.0,13.8,153.0,1.21,16.6,68.0,136.2,16x19
False,Babolat,Pure Strike 16x19 (2016),98.0,27.0,23.0,321.0,33.0,325.0,15.1,155.0,1.23,17.0,65.0,148.4,16x19
False,Babolat,Pure Strike 18x20,98.0,27.0,23.0,322.0,32.5,323.0,14.6,160.0,1.27,16.5,67.0,149.7,18x20
False,Babolat,Pure Strike Tour,98.0,27.0,23.0,339.0,32.5,334.0,14.3,162.0,1.22,17.2,65.0,146.2,18x20
False,Babolat,Pure Strike VS,98.0,27.0,22.5,321.0,32.75,320.0,13.85,154.0,1.225,16.1,63.0,140.3,16x20
False,Babolat,Pure Strike VS Tour,98.0,27.0,22.0,336.0,31.8,320.0,13.3,160.0,1.21,16.0,64.0,144.1,16x20
False,Babolat,VS NCT Control,104.0,27.2,23.0,272.0,35.6,299.0,11.5,121.0,1.12,11.66,69.0,156.9,16x18
False,Babolat,XS 102,102.0,27.0,29.5,284.65,35.834999999999994,332.0,16.1,142.0,1.275,16.825,66.5,153.6,16x20
False,Babolat,XS 105,105.0,27.0,30.0,280.67,35.88,327.0,16.7,139.0,1.26,16.64,64.0,145.4,16x20
False,Babolat,XS 109 ,109.0,27.25,32.0,270.2,37.0,330.0,16.5,133.0,1.23,17.36,64.0,149.3,16x20
False,Babolat,Y 105 Smart Grip,105.0,27.0,23.0,288.5,34.5,300.0,13.8,127.0,1.12,13.15,64.0,156.7,16x19
False,Babolat,Y 109 Smart Grip,109.0,27.2,23.0,282.0,35.6,310.0,14.8,125.0,1.11,14.38,66.0,156.7,16x19
False,Babolat,Y 112,112.0,27.5,23.0,270.0,37.0,321.0,16.1,124.0,1.13,14.74,65.0,147.7,16x19
False,Babolat,Y 112 LTD,112.0,27.5,24.0,289.0,35.6,330.0,16.8,141.0,1.2,16.76,67.0,165.3,16x19
False,Babolat,Y 118,118.0,27.5,23.0,270.0,36.8,319.0,17.6,125.0,1.14,15.38,66.0,150.0,16x19
False,Boris_Becker,Becker 11 (heavy),98.0,27.0,20.0,341.0,32.06,321.0,15.5,155.0,1.16,14.02,61.0,138.4,18x20
False,Boris_Becker,Becker 11 Special Edition 98,98.0,27.0,20.0,360.0,33.4,375.0,12.8,178.0,1.26,21.0,58.0,131.5,18x20
False,Boris_Becker,Boris Becker 11 Light,98.0,27.0,20.0,309.0,33.0,304.0,11.6,141.0,1.16,12.59,63.0,143.1,16x19
False,Boris_Becker,Delta Core 1,115.0,27.8,29.0,286.0,38.75,380.0,19.8,144.0,1.21,24.45,72.0,163.8,16x19
False,Boris_Becker,Delta Core 3,110.0,27.6,29.0,288.0,36.5,356.0,18.3,154.0,1.31,20.08,68.0,154.6,16x19
False,Boris_Becker,Delta Core Legend,98.0,27.0,21.0,334.8,32.25,321.0,13.1,155.0,1.18,15.13,62.0,142.4,18x20
False,Boris_Becker,Delta Core London,98.0,27.0,20.0,321.0,33.2,324.0,12.1,151.0,1.2,14.36,65.0,142.0,16x19
False,Boris_Becker,Delta Core London Tour,93.0,27.0,19.0,335.0,32.0,306.0,12.8,144.0,1.1,13.5,58.0,131.6,18x20
False,Boris_Becker,Delta Core Melbourne,98.0,27.0,20.0,337.0,32.0,313.0,14.2,150.0,1.14,15.4,66.0,146.2,18x20
False,Boris_Becker,Delta Core Pro,100.0,27.0,25.0,313.8,33.5,327.0,13.1,154.0,1.25,15.41,69.0,153.1,16x18
False,Donnay,Formula 100,100.0,27.0,23.0,315.0,33.4,318.0,14.1,146.0,1.18,15.9,71.0,171.2,16x19
False,Donnay,Formula Lite 100,100.0,27.0,26.0,284.0,34.9,301.0,13.9,125.0,1.12,13.55,68.0,157.2,16x19
False,Donnay,Formula OS Ext,110.0,27.25,25.0,282.0,36.5,320.0,16.2,122.0,1.08,17.1,72.0,169.5,16x20
False,Donnay,Pro One,97.0,27.0,23.0,328.0,33.6,332.0,14.7,149.0,1.16,17.4,69.0,156.3,16x19
False,Donnay,Pro One 97 18x20,97.0,27.0,22.0,330.0,32.9,324.0,14.2,151.0,1.17,16.5,68.0,144.9,18x20
False,Donnay,Pro One OS,107.0,27.0,18.0,336.0,32.38,314.0,14.5,146.0,1.11,15.23,64.0,145.4,16x19
False,Donnay,Pro One OS Ext,105.0,27.5,22.0,300.0,34.4,323.0,14.4,144.0,1.18,16.49,68.0,150.6,16x19
False,Donnay,X-Black 94,94.0,27.0,16.0,344.0,32.6,332.0,11.8,156.0,1.16,15.0,59.0,130.5,18x20
False,Donnay,X-Blue 94,94.0,27.0,16.0,344.0,32.5,335.0,13.5,161.0,1.19,15.31,62.0,140.8,18x20
False,Donnay,X-Blue 99,99.0,27.0,16.0,343.0,33.25,344.0,14.4,159.0,1.18,18.34,61.0,138.4,16x20
False,Donnay,X-Dark Red 94,94.0,27.0,17.0,344.0,32.7,335.0,12.0,158.0,1.17,15.56,63.0,134.8,16x19
False,Donnay,X-Dual Core Platinum 94,94.0,27.0,17.0,346.9,31.0,308.0,13.3,155.0,1.14,14.22,64.0,139.7,18x20
False,Donnay,X-Dual Core Silver 99,99.0,27.0,17.0,321.1,33.0,313.0,14.8,143.0,1.14,15.68,65.0,145.3,16x19
False,Donnay,X-Dual Gold 94,94.0,27.0,18.0,313.0,33.0,307.0,12.9,141.0,1.15,13.77,66.0,144.9,16x19
False,Donnay,X-Dual Silver Lite 99,99.0,27.0,17.0,301.0,33.5,298.0,13.5,132.0,1.12,12.9,62.0,143.7,16x19
False,Donnay,X-P Dual Lite White 102,102.0,27.0,23.0,292.0,34.9,313.0,13.9,132.0,1.15,15.5,60.0,137.7,16x19
False,Donnay,X-Red 94,94.0,27.0,17.0,334.0,33.1,334.0,12.1,156.0,1.19,15.64,65.0,138.9,16x19
False,Donnay,X-White 99,99.0,27.0,17.0,306.0,33.3,303.0,12.1,137.0,1.14,12.6,65.0,147.9,16x19
False,Donnay,X-Yellow 99,99.0,27.0,17.0,309.0,33.5,312.0,12.5,141.0,1.16,13.98,63.0,143.3,16x19
False,Dunlop,Aerogel 100 ,90.0,27.0,20.0,328.86,32.06,314.0,10.1,154.0,1.19,12.3,62.0,140.8,16x19
False,Dunlop,Aerogel 1000,118.0,27.5,31.0,266.5,36.8,319.0,16.0,128.0,1.18,15.82,69.0,156.9,16x19
False,Dunlop,Aerogel 2Hundred,95.0,27.0,20.0,342.0,32.0,318.0,12.8,152.0,1.13,13.12,61.0,138.4,18x20
False,Dunlop,Aerogel 3Hundred,98.0,27.0,21.0,309.0,33.5,313.0,10.6,142.0,1.17,12.81,61.0,138.4,16x19
False,Dunlop,Aerogel 4D 100 (1Hundred),90.0,27.0,20.0,330.2,32.2,310.0,8.9,147.0,1.14,10.88,65.0,148.3,16x19
False,Dunlop,Aerogel 4D 200 (2Hundred),95.0,27.0,20.0,339.0,32.25,334.0,10.8,166.0,1.25,14.48,61.0,138.4,18x20
False,Dunlop,Aerogel 4D 200 Tour (2Hundred),95.0,27.0,20.0,347.7,32.4,343.0,12.0,169.0,1.24,16.21,61.0,131.8,16x18
False,Dunlop,Aerogel 4D 300 (3Hundred),98.0,27.0,21.0,307.0,33.5,315.0,11.6,145.0,1.21,13.3,61.0,138.4,16x19
False,Dunlop,Aerogel 4D 300 (3Hundred) Tour,98.0,27.0,21.0,333.7,31.9,310.0,12.6,150.0,1.15,12.09,64.0,145.6,18x20
False,Dunlop,Aerogel 4D 5 Fifty Lite,100.0,27.25,25.0,268.0,35.0,297.0,11.8,130.0,1.22,10.94,70.0,159.2,16x19
False,Dunlop,Aerogel 4D 500 (5Hundred),100.0,27.0,25.0,288.0,34.25,299.0,11.4,130.0,1.15,9.31,68.0,154.6,16x18
False,Dunlop,Aerogel 4D 500 (5Hundred) Tour,100.0,27.0,25.0,317.0,33.5,324.0,13.3,149.0,1.2,14.31,72.0,163.8,16x18
False,Dunlop,Aerogel 4D 700 (7Hundred),108.0,27.25,28.0,275.6,35.25,304.0,12.7,128.0,1.16,12.17,71.0,171.4,16x19
False,Dunlop,Aerogel 4D Super-Lite,108.0,27.5,26.0,242.0,37.0,283.0,11.8,107.0,1.09,9.8,66.0,150.0,16x19
False,Dunlop,Aerogel 5Hundred,100.0,27.0,25.0,292.0,33.97,301.0,11.8,133.0,1.16,10.55,67.0,152.3,16x18
False,Dunlop,Aerogel 5Hundred Tour,100.0,27.0,25.0,315.0,35.2,325.0,15.6,125.0,1.01,11.54,70.0,159.2,16x18
False,Dunlop,Aerogel 600 MP,105.0,27.25,26.0,289.2,34.9,321.0,14.5,142.0,1.23,14.44,69.0,156.9,16x19
False,Dunlop,Aerogel 7Hundred,108.0,27.3,27.0,276.0,34.93,297.0,13.1,125.0,1.13,10.93,71.0,161.5,16x19
False,Dunlop,Aerogel 9Hundred OS,113.0,27.5,30.0,274.0,35.56,305.0,13.5,126.0,1.13,13.8,72.0,163.8,16x19
False,Dunlop,Aerogel Rush,108.0,27.5,26.0,277.8,34.6,301.0,12.7,133.0,1.18,11.5,64.0,145.4,16x19
False,Dunlop,Aerogel Smoke,100.0,27.25,24.0,294.8,33.97,324.0,13.1,155.0,1.32,15.03,67.0,152.3,16x19
False,Dunlop,Aerogel Titan,101.0,27.0,26.0,272.2,33.66,288.0,12.1,136.0,1.27,8.89,67.0,152.3,16x19
False,Dunlop,BioFibre F3.1 Tour,98.0,27.0,22.0,328.0,32.4,316.0,13.5,151.0,1.17,15.6,62.0,140.8,18x20
False,Dunlop,BioFibre M2.1,95.0,27.0,22.0,331.0,32.4,310.0,13.0,144.0,1.11,14.1,70.0,155.3,16x19
False,Dunlop,BioFibre M3.1,98.0,27.0,22.0,312.0,33.0,302.0,13.0,137.0,1.12,13.3,64.0,147.1,16x19
False,Dunlop,BioFibre S8.1 Lite,115.0,27.5,30.0,268.0,37.5,318.0,16.8,115.0,1.06,16.8,62.0,151.1,16x19
False,Dunlop,Biomimetic 100,90.0,27.0,20.0,331.3,32.5,317.0,11.9,149.0,1.15,15.14,65.0,141.6,16x19
False,Dunlop,Biomimetic 200,95.0,27.0,20.0,347.0,32.1,331.0,12.4,162.0,1.19,14.9,61.0,131.6,18x20
False,Dunlop,Biomimetic 200 Lite,95.0,27.0,21.0,332.0,32.6,318.0,12.6,148.0,1.14,13.3,65.0,143.7,16x19
False,Dunlop,Biomimetic 200 Plus,100.0,27.0,21.0,332.0,32.0,317.0,12.2,156.0,1.2,13.92,68.0,149.3,18x20
False,Dunlop,Biomimetic 200 Tour,95.0,27.0,20.0,356.4,32.1,340.0,13.7,166.0,1.19,16.74,64.0,134.0,16x18
False,Dunlop,Biomimetic 300,98.0,27.0,22.0,305.0,33.4,306.0,10.5,139.0,1.16,12.74,68.0,149.7,16x19
False,Dunlop,Biomimetic 300 Tour,97.0,27.0,21.0,320.0,32.4,303.0,11.0,142.0,1.13,11.33,67.0,149.3,18x20
False,Dunlop,Biomimetic 400,100.0,27.0,24.0,303.0,33.0,306.0,13.0,146.0,1.23,14.32,69.0,155.8,16x19
False,Dunlop,Biomimetic 400 Lite,100.0,27.0,24.0,285.0,33.8,296.0,12.4,135.0,1.21,12.54,71.0,161.3,16x19
False,Dunlop,Biomimetic 400 Tour,100.0,27.0,24.0,328.0,31.5,304.0,12.7,152.0,1.18,15.53,69.0,155.3,16x19
False,Dunlop,Biomimetic 500,100.0,27.0,25.0,293.0,33.4,294.0,13.0,134.0,1.17,11.7,71.0,169.5,16x18
False,Dunlop,Biomimetic 500 Plus,110.0,27.0,29.0,264.0,36.0,303.0,13.6,125.0,1.21,14.0,71.0,167.8,16x19
False,Dunlop,Biomimetic 500 Tour,100.0,27.0,25.0,314.0,33.0,310.0,13.3,144.0,1.17,13.1,72.0,165.6,16x18
False,Dunlop,Biomimetic 600 ,102.0,27.0,26.0,294.0,33.0,299.0,12.7,143.0,1.24,12.18,71.0,161.8,16x19
False,Dunlop,Biomimetic 600 Lite,105.0,27.25,26.0,288.0,34.6,313.0,12.6,139.0,1.21,13.94,69.0,159.2,16x19
False,Dunlop,Biomimetic 600 Tour,102.0,27.0,25.0,314.0,32.3,316.0,14.1,160.0,1.3,15.75,73.0,160.8,16x19
False,Dunlop,Biomimetic Black Widow,102.0,27.0,25.0,282.0,34.1,299.0,13.4,135.0,1.22,13.2,71.0,161.8,16x19
False,Dunlop,Biomimetic F 3.0 Tour,98.0,27.0,22.0,327.0,32.5,319.0,13.3,153.0,1.19,15.75,63.0,137.7,18x20
False,Dunlop,Biomimetic F2.0 Tour,95.0,27.0,22.0,341.0,31.9,316.0,13.0,152.0,1.14,15.3,67.0,145.3,18x20
False,Dunlop,Biomimetic F5.0 Tour,100.0,27.0,25.0,318.0,32.9,313.0,14.2,146.0,1.17,15.6,72.0,160.3,16x19
False,Dunlop,Biomimetic M 3.0,98.0,27.0,22.0,317.0,33.5,320.0,13.5,145.0,1.17,15.85,67.0,145.8,16x19
False,Dunlop,Biomimetic M 6.0,102.0,27.0,25.0,300.0,33.5,312.0,13.9,146.0,1.24,15.33,70.0,155.8,16x19
False,Dunlop,Biomimetic M5.0,100.0,27.0,25.0,295.0,34.0,310.0,14.1,140.0,1.21,15.2,71.0,163.4,16x19
False,Dunlop,Biomimetic Max 200G,98.0,27.0,22.0,303.0,33.1,330.0,14.3,168.0,1.41,15.93,68.0,144.5,16x19
False,Dunlop,Biomimetic S 2.0,95.0,27.0,22.0,313.0,33.5,315.0,13.0,142.0,1.16,14.94,68.0,150.6,16x19
False,Dunlop,Biomimetic S 3.0 Lite,98.0,27.0,22.0,282.0,34.1,286.0,11.7,122.0,1.1,10.25,66.0,153.8,16x19
False,Dunlop,Biomimetic S 6.0,105.0,27.25,26.0,287.0,34.5,305.0,13.8,133.0,1.16,14.4,71.0,163.9,16x19
False,Dunlop,Biomimetic S 6.0 Lite,105.0,27.25,26.0,286.0,34.5,294.0,13.2,122.0,1.07,12.4,70.0,168.9,16x19
False,Dunlop,Biomimetic S 7.0,110.0,27.25,28.0,287.0,35.5,320.0,16.4,133.0,1.16,17.28,69.0,161.8,16x19
